station_code,datetime_UTC,t_out,rh_out,lat,long,time_zone
724830-23232,2020-08-22T00:00:00Z,33.3,27.6042224,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T01:00:00Z,31.85,38.5539562,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T02:00:00Z,28.3,46.0487599,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T03:00:00Z,26.1,50.4691279,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T04:00:00Z,25,53.8984824,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T05:00:00Z,23.9,57.5854548,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T06:00:00Z,23.3,55.6256403,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T07:00:00Z,22.8,57.3401066,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T08:00:00Z,21.7,63.3305589,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T09:00:00Z,21.1,68.2835651,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T10:00:00Z,20,75.9224644,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T11:00:00Z,19.4,78.793723,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T12:00:00Z,18.9,78.2256519,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T13:00:00Z,18.9,78.2256519,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T14:00:00Z,20,75.9224644,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T15:00:00Z,21.7,68.3931832,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T16:00:00Z,23.3,62.0507835,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T17:00:00Z,27.2,49.1350056,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T18:00:00Z,30,41.689428,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T19:00:00Z,31.1,39.1110637,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T20:00:00Z,33.3,34.4633688,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T21:00:00Z,34.4,32.3695987,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T22:00:00Z,34.7,34.4802764,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-22T23:00:00Z,35,32.9423403,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T00:00:00Z,36.1,28.2837758,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T01:00:00Z,33.9,33.303492,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T02:00:00Z,30.6,37.2599102,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T03:00:00Z,28.3,42.6226956,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T04:00:00Z,26.1,43.7549686,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T05:00:00Z,24.4,46.5839171,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T06:00:00Z,23.9,48.0123738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T07:00:00Z,22.8,53.3831857,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T08:00:00Z,21.1,61.1925434,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T09:00:00Z,21.1,59.233609,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T10:00:00Z,21.1,59.233609,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T11:00:00Z,20,60.9568939,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T12:00:00Z,19.4,63.2689038,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T13:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T14:00:00Z,20,65.4874069,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T15:00:00Z,22.2,55.372221,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T16:00:00Z,25,48.2846024,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T17:00:00Z,27.8,39.5527296,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T18:00:00Z,30,32.7724429,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T19:00:00Z,32.2,24.0822635,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T20:00:00Z,34.76,13.2031712,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T21:00:00Z,35.7333333,13.7785055,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T22:00:00Z,36.05,12.2104964,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-23T23:00:00Z,34.4,14.0501902,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T00:00:00Z,32.2,29.4068558,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T01:00:00Z,29.4,33.4803675,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T02:00:00Z,27.8,39.5527296,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T03:00:00Z,26.1,42.0653906,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T04:00:00Z,25.6,41.9373632,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T05:00:00Z,25,46.734046,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T06:00:00Z,25,53.8984824,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T07:00:00Z,25,56.0118869,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T08:00:00Z,23.3,62.0507835,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T09:00:00Z,23.3,62.0507835,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T10:00:00Z,23.9,53.6422031,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T11:00:00Z,22.8,55.1511235,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T12:00:00Z,22.2,59.4745028,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T13:00:00Z,21.7,68.3931832,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T14:00:00Z,21.8666667,67.7080589,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T15:00:00Z,23.9,61.7800484,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T16:00:00Z,25.3,57.9327696,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T17:00:00Z,26.8666667,52.4268741,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T18:00:00Z,30,44.7263872,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T19:00:00Z,31.1,41.9627919,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T20:00:00Z,32.2,36.7066178,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T21:00:00Z,32.8,27.481879,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T22:00:00Z,33.0333333,22.0699888,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-24T23:00:00Z,33.6,18.9886522,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T00:00:00Z,32.8,26.0045557,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T01:00:00Z,30.6,34.6830259,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T02:00:00Z,28.3,41.2623676,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T03:00:00Z,26.1,47.0072536,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T04:00:00Z,25,48.2846024,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T05:00:00Z,24.4,45.0753804,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T06:00:00Z,23.3,46.3066305,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T07:00:00Z,22.8,41.2108849,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T08:00:00Z,22.2,41.0530817,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T09:00:00Z,21.7,44.0844251,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T10:00:00Z,20.6,47.1793853,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T11:00:00Z,20,58.98992,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T12:00:00Z,18.3,63.0395679,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T13:00:00Z,17.8,69.9191948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T14:00:00Z,18.3,70.4659954,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T15:00:00Z,21.1,59.233609,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T16:00:00Z,23.3,55.6256403,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T17:00:00Z,25,53.8984824,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T18:00:00Z,27.8,42.49689,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T19:00:00Z,30.6,26.758562,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T20:00:00Z,31.7,29.2825493,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T21:00:00Z,32.2,30.5940564,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T22:00:00Z,32.8,29.5555828,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-25T23:00:00Z,32.8,29.5555828,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T00:00:00Z,31.1,35.0370785,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T01:00:00Z,28.9,42.7730045,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T02:00:00Z,25.6,51.9972751,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T03:00:00Z,23.9,57.5854548,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T04:00:00Z,22.8,59.221952,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T05:00:00Z,21.1,61.1925434,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T06:00:00Z,20,63.3928265,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T07:00:00Z,19.4,65.7959658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T08:00:00Z,19.4,63.2689038,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T09:00:00Z,19.4,63.2689038,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T10:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T11:00:00Z,17.8,69.9191948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T12:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T13:00:00Z,16.7,74.9357543,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T14:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T15:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T16:00:00Z,21.1,59.233609,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T17:00:00Z,23.3,51.7855261,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T18:00:00Z,26.7,42.2183516,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T19:00:00Z,28.3,38.4026089,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T20:00:00Z,29.4,37.1981318,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T21:00:00Z,31.1,33.690636,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T22:00:00Z,31.7,30.2685695,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-26T23:00:00Z,30.6,29.0078982,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T00:00:00Z,28.3,38.4026089,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T01:00:00Z,25.6,43.3422904,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T02:00:00Z,22.8,49.6672839,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T03:00:00Z,20,58.98992,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T04:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T05:00:00Z,17.8,67.6670197,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T06:00:00Z,17.2,70.2704272,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T07:00:00Z,16.1,75.3340315,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T08:00:00Z,15.6,77.7671475,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T09:00:00Z,14.4,83.9666834,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T10:00:00Z,14.4,80.7261731,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T11:00:00Z,13.9,83.3635565,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T12:00:00Z,13.3,86.6542043,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T13:00:00Z,13.3,86.6542043,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T14:00:00Z,14.4,83.9666834,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T15:00:00Z,16.7,74.9357543,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T16:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T17:00:00Z,21.1,56.9554927,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T18:00:00Z,23.9,48.0123738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T19:00:00Z,26.1,42.0653906,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T20:00:00Z,28.9,32.0449058,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T21:00:00Z,31.1,30.3189567,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T22:00:00Z,32.8,23.5529303,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-27T23:00:00Z,33.3,20.5182324,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T00:00:00Z,33.3,18.2412416,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T01:00:00Z,30.6,31.2133857,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T02:00:00Z,26.7,33.6826427,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T03:00:00Z,24.4,40.2611467,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T04:00:00Z,21.7,53.121389,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T05:00:00Z,19.4,63.2689038,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T06:00:00Z,18.3,67.7619488,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T07:00:00Z,17.8,72.7081674,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T08:00:00Z,17.8,72.7081674,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T09:00:00Z,17.2,75.5028703,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T10:00:00Z,16.7,74.9357543,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T11:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T12:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T13:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T14:00:00Z,16.1,77.8378479,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T15:00:00Z,18.3,70.4659954,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T16:00:00Z,21.1,61.1925434,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T17:00:00Z,23.3,55.6256403,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T18:00:00Z,26.1,48.554173,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T19:00:00Z,29.4,39.9590876,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T20:00:00Z,31.1,33.690636,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T21:00:00Z,32.8,29.5555828,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T22:00:00Z,33.3,23.8316922,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-28T23:00:00Z,33.3,25.6573464,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T00:00:00Z,31.7,30.2685695,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T01:00:00Z,29.4,37.1981318,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T02:00:00Z,25.6,48.4319682,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T03:00:00Z,23.3,53.501263,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T04:00:00Z,22.2,57.205121,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T05:00:00Z,21.1,61.1925434,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T06:00:00Z,19.4,65.7959658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T07:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T08:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T09:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T10:00:00Z,17.8,72.7081674,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T11:00:00Z,17.2,75.5028703,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T12:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T13:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T14:00:00Z,16.1,77.8378479,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T15:00:00Z,18.3,70.4659954,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T16:00:00Z,21.7,58.9810466,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T17:00:00Z,25,44.9310276,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T18:00:00Z,26.7,40.5873222,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T19:00:00Z,28.3,38.4026089,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T20:00:00Z,30,34.7584102,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T21:00:00Z,32.2,29.4068558,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T22:00:00Z,32.2,26.4358054,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-29T23:00:00Z,31.1,25.9901117,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T00:00:00Z,31.1,25.1241435,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T01:00:00Z,28.3,34.3237734,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T02:00:00Z,25.6,41.9373632,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T03:00:00Z,22.8,49.6672839,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T04:00:00Z,20.6,58.7373648,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T05:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T06:00:00Z,18.3,70.4659954,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T07:00:00Z,17.8,69.9191948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T08:00:00Z,18.3,67.7619488,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T09:00:00Z,18.3,67.7619488,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T10:00:00Z,17.8,69.9191948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T11:00:00Z,16.1,77.8378479,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T12:00:00Z,15,80.8015777,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T13:00:00Z,14.6,82.9116482,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T14:00:00Z,14.7,83.7256729,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T15:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T16:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T17:00:00Z,22.2,55.372221,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T18:00:00Z,25.6,45.0824278,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T19:00:00Z,28.9,35.6359528,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T20:00:00Z,31.1,31.3393601,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T21:00:00Z,32.8,27.481879,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T22:00:00Z,33.9,26.672293,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-30T23:00:00Z,33.35,27.5402083,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T00:00:00Z,32.2,31.6152132,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T01:00:00Z,28.9,35.6359528,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T02:00:00Z,25.6,41.9373632,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T03:00:00Z,23.9,48.0123738,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T04:00:00Z,21.7,57.0920011,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T05:00:00Z,19.4,65.7959658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T06:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T07:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T08:00:00Z,18.3,66.6701653,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T09:00:00Z,18.05,67.7487883,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T10:00:00Z,17.2,70.2704272,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T11:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T12:00:00Z,16.1,75.3340315,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T13:00:00Z,14.4,83.9666834,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T14:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T15:00:00Z,18.9,65.2692658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T16:00:00Z,21.1,59.233609,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T17:00:00Z,24.4,48.4523266,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T18:00:00Z,28.3,38.4026089,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T19:00:00Z,30,35.9164376,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T20:00:00Z,32.2,30.5940564,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T21:00:00Z,33.05,28.006173,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T22:00:00Z,34.4,25.0757124,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-08-31T23:00:00Z,33.9,26.672293,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T00:00:00Z,31.7,27.2116633,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T01:00:00Z,29.4,32.1724948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T02:00:00Z,25.6,45.0824278,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T03:00:00Z,22.2,55.372221,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T04:00:00Z,20.6,61.0857745,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T05:00:00Z,19.4,65.7959658,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T06:00:00Z,18.3,67.7619488,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T07:00:00Z,17.8,69.9191948,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T08:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T09:00:00Z,17.2,72.6080851,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T10:00:00Z,16.7,74.9357543,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T11:00:00Z,15.6,77.7671475,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T12:00:00Z,15,83.4846624,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T13:00:00Z,15,83.4846624,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T14:00:00Z,15.6,80.3507581,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T15:00:00Z,17.8,72.7081674,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T16:00:00Z,20,63.3928265,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T17:00:00Z,22.2,57.205121,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T18:00:00Z,25,50.2045412,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T19:00:00Z,27.8333333,42.7075147,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T20:00:00Z,29.4,37.1981318,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T21:00:00Z,30.6,34.6830259,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T22:00:00Z,30,34.7584102,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-01T23:00:00Z,29.4,35.9993594,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T00:00:00Z,26.7,43.6210627,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T01:00:00Z,23.9,51.5925961,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T02:00:00Z,20.6,61.0857745,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T03:00:00Z,18.9,67.8751414,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T04:00:00Z,18.3,67.7619488,38.5816,-121.4944,America/Los_Angeles
724830-23232,2020-09-02T05:00:00Z,17.8,72.7081674,38.5816,-121.4944,America/Los_Angeles
